🎀｜直播中国,#genre#
爱奇艺贝瓦儿歌,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key
爱奇艺贝瓦儿歌,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key
爱奇艺宝宝巴士,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key
爱奇艺宝宝巴士,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key
爱奇艺儿歌大全,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key

🌃｜戏剧,#genre#
东森戏剧台,mitv://ns2.hellotvvod.com:9906/2c7751ce53654fc0a51c90dfd1776d91
八大戏剧台,mitv://ns2.hellotvvod.com:9906/fb214453a3b04dad98be05bef0c104b5
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/204997fc98cf427d86dcbf53bd5995bf
三立戏剧台,mitv://ns2.hellotvvod.com:9906/8cedd9a3bdc74237ab3292ff35b47e56
龙华戏剧,mitv://ns2.hellotvvod.com:9906/564452cc6ef24f6f985506ad11bf2b1d
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/7a8951804eaa4f3e95aca91384d060e1
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/8d970bdf4e2b421f8142224a2d2d5c91
EYETV戏剧台,mitv://ns2.hellotvvod.com:9906/ba6b28fe36f843d087a65abea62e2d99
爱尔达影剧台,mitv://ns2.hellotvvod.com:9906/d32b8cc9726e46ddba52317217e7f844
Hub娱家,mitv://ns2.hellotvvod.com:9906/90ae533013ca45d3a8a561bef4187768

🌃｜少儿频道,#genre#
CCTV-14高清,http://222.128.98.255:4000/rtp/239.3.1.65:8132
空中课堂_一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
空中课堂_二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
空中课堂_三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
空中课堂_四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
空中课堂_五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
空中课堂_六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
空中课堂_初一,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
空中课堂_初二,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
空中课堂_高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
空中课堂_高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
空中课堂_高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
哈哈炫动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
南京少兒,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少兒,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
嘉佳卡通,http://v2.91kds.cn/b9/itouchtv.m3u8?id=gdjjkt&auth=rinimabi
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
奥特曼,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名侦探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画小天地,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
儿童乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
儿歌大全,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
倒霉熊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
亲子小游戏,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_178_600_t10/c56_lb_178_600_t10.m3u8?key=0b292c335e5837e94ffc1113a2140b54
亲子启蒙,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
英文儿歌,http://118.26.120.23:55336/tslive/c55_lb_128_600_t10/c55_lb_128_600_t10.m3u8?key=0b292c335e5837e94dd521635e537be73
童年经典,http://118.26.120.23:55336/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://118.26.120.37:55336/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
猫和老鼠,http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
怀旧动画,http://118.26.120.36:55336/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
小猪佩寄,http://118.26.120.23:55336/tslive/c53_lb_78_600_t10/c53_lb_78_600_t10.m3u8?key=0b292c335e5837e94a815c2c45ffe0057
宝宝课堂,http://118.26.120.23:55336/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
宝宝巴士,http://118.26.120.35:55336/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key=0b292c335e5837e947f9409c59228f3e6
奥特曼,http://118.26.120.35:55336/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://118.26.120.23:55336/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名贞探柯南,http://118.26.120.23:55336/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画电影,http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key=0b292c335e5837e94f25985f7c35b1efe
动画小天地,http://118.26.120.34:55336/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://118.26.120.22:55336/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
儿童乐园,http://118.26.120.23:55336/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
儿歌大全,http://118.26.120.23:55336/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
倒霉熊,http://118.26.120.37:55336/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
亲子小游戏,http://118.26.120.23:55336/tslive/c56_lb_178_600_t10/c56_lb_178_600_t10.m3u8?key=0b292c335e5837e94ffc1113a2140b54
亲子启蒙,http://118.26.120.23:55336/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
key=0b292c335e5837e947f9409c59228f3e6
CCTV14,mitv://ns2.hellotvvod.com:9906/21e5d80374a646b696625926b2458a69
CN卡通频道,mitv://ns2.hellotvvod.com:9906/24be0567865d424b8a63916c69d7592b
星空卫视,mitv://ns2.hellotvvod.com:9906/e1b1eca2a69341918e98588e3b1bc624
金鹰卡通,mitv://ns2.hellotvvod.com:9906/75ce96c2a4604f3aaef90f09f5eedd52
MOMO亲子台,mitv://ns2.hellotvvod.com:9906/035a4c3fa28c454cb0ba75319acf9efd
Astro小太阳,mitv://ns2.hellotvvod.com:9906/6fa6d93ba3b64cd2bd7609c014f3edca
AstroCeria,mitv://ns2.hellotvvod.com:9906/f432a3c2d0fa48d6a15096ac2f86bdea
CartoonNetwork,mitv://ns2.hellotvvod.com:9906/3692389f89d3468eb4a828dd76e11383
Nickelodeon,mitv://ns2.hellotvvod.com:9906/13d40c482d0f481f8ae2bef8ea2f81a8
NickJr.,mitv://ns2.hellotvvod.com:9906/1d50ca3249884a18be9df69041fb4aa0
Boomerang,mitv://ns2.hellotvvod.com:9906/89b8deccb8664fd1966b774d05915a9c
Animax,mitv://ns2.hellotvvod.com:9906/947ba9cec2164fe7a1de954516c14b11
尼克儿童频道,mitv://ns2.hellotvvod.com:9906/e66e9450380a4e639d6b200e03bf476b
靖洋卡通NiceBingo,mitv://ns2.hellotvvod.com:9906/5e3a505d2ae94911bd262f3b13637203
靖天卡通台,mitv://ns2.hellotvvod.com:9906/b714fb9fd41d4096a738f6c621ffbf16
达文西频道,mitv://ns2.hellotvvod.com:9906/13b05689eb35417f967be8aef32e2f3c
NickJr.,mitv://ns2.hellotvvod.com:9906/3b7357f9c36b4ec8a16a343d0a62f293
Cbeebies,mitv://ns2.hellotvvod.com:9906/7e81e3989e4f49ada3e905635d4427dd
Dreamworks,mitv://ns2.hellotvvod.com:9906/e1b5e46d774c4875b8396cdde6c2a3c9
BabyTV,mitv://ns2.hellotvvod.com:9906/1e4fa15ca9b4422f94b8c204ee39a61b
HandsUp,mitv://ns2.hellotvvod.com:9906/c79571517a594f0692c0e0b9a9eba11f

📺｜央卫综合,#genre#
CCTV1综合,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226635/1.m3u8?
CCTV1综合,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226667/1.m3u8
CCTV1综合,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226736/1.m3u8
CCTV1综合,http://60.255.120.30:89/live2/live2.m3u8
CCTV1综合,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226737/1.m3u8
CCTV1综合,http://111.59.63.32:9901/tsfile/live/1008_1.m3u8
CCTV1综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
CCTV1综合,http://221.213.43.82:8888/newlive/live/hls/2/live.m3u8
CCTV2财经,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226739/1.m3u8?
CCTV2财经,http://111.59.63.32:9901/tsfile/live/1009_1.m3u8
CCTV2财经,http://221.213.43.82:8888/newlive/live/hls/3/live.m3u8
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV2财经,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3综艺,http://111.59.63.32:9901/tsfile/live/1010_1.m3u8
CCTV3综艺,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226720/1.m3u8
CCTV3综艺,http://221.213.43.82:8888/newlive/live/hls/4/live.m3u8
CCTV4中文国际,http://111.20.40.164:80/PLTV/88888893/224/3221226191/index.m3u8?icpid=88888893&from=1&popid=1&hms_devid=844,683&prioritypopid=1
CCTV4中文国际,http://111.59.63.32:9901/tsfile/live/1011_1.m3u8
CCTV4中文国际,http://221.213.43.82:8888/newlive/live/hls/5/live.m3u8
CCTV4中文国际,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226725/1.m3u8
CCTV4中文国际,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV4中文国际,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5体育,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5体育,http://221.213.43.82:8888/newlive/live/hls/6/live.m3u8
CCTV5体育,http://111.59.63.32:9901/tsfile/live/1012_1.m3u8
CCTV5+赛事,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
CCTV5+赛事,http://221.213.43.82:8888/newlive/live/hls/7/live.m3u8
CCTV5+赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV5+赛事,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV6电影,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226699/1.m3u8
CCTV6电影,http://111.59.63.32:9901/tsfile/live/1013_1.m3u8
CCTV6电影,http://221.213.43.82:8888/newlive/live/hls/8/live.m3u8
CCTV6电影,http://1.195.111.251:11190/tsfile/live/0006_1.m3u8
CCTV7国防军事,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226721/1.m3u8
CCTV7国防军事,http://111.59.63.32:9901/tsfile/live/1014_1.m3u8
CCTV7国防军事,http://119.164.216.162:9901/tsfile/live/1000_1.m3u8
CCTV7国防军事,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV8电视剧,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226715/1.m3u8
CCTV8电视剧,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV8电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV8电视剧,http://111.59.63.32:9901/tsfile/live/1015_1.m3u8
CCTV9纪录,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226657/1.m3u8
CCTV9纪录,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226651/1.m3u8
CCTV9纪录,http://221.213.43.82:8888/newlive/live/hls/11/live.m3u8
CCTV9纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9纪录,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9纪录,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8
CCTV9纪录,http://222.71.90.218:8888/newlive/live/hls/10/live.m3u8
CCTV10科教,http://221.213.43.82:8888/newlive/live/hls/12/live.m3u8
CCTV10科教,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226708/1.m3u8
CCTV10科教,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8?%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E6%99%B4%E5%9B%AD%E3%80%91%E6%95%B4%E7%90%86%E5%88%86%E4%BA%AB
CCTV10科教,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8
CCTV10科教,https://live.goodiptv.club/api/bestv.php?id=CCTV1综合0hd8m/8000000
CCTV10科教,http://222.71.90.218:8888/newlive/live/hls/11/live.m3u8
CCTV10科教,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV10科教,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV11戏曲,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
CCTV11戏曲,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV11戏曲,http://1.195.111.251:11190/tsfile/live/0011_1.m3u8
CCTV11戏曲,http://1.195.111.251:11190/tsfile/live/0011_1.m3u8?
CCTV11戏曲,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8?
CCTV11戏曲,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226748/1.m3u8?
CCTV11戏曲,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8
CCTV11戏曲,http://1.195.111.251:11190/tsfile/live/0012_1.m3u8?%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E6%99%B4%E5%9B%AD%E3%80%91%E6%95%B4%E7%90%86%E5%88%86%E4%BA%AB
CCTV11戏曲,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8
CCTV12社会与法制,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8 
CCTV13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_CCTV13新闻.m3u8
CCTV13新闻,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13新闻,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV13新闻,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8
CCTV13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_CCTV13新闻_mud.m3u8
CCTV13新闻,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14少儿,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226645/1.m3u8
CCTV14少儿,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV14少儿,http://221.213.43.82:8888/newlive/live/hls/16/live.m3u8
CCTV14少儿,http://222.71.90.218:8888/newlive/live/hls/15/live.m3u8
CCTV15音乐,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV15音乐,http://111.59.63.32:9901/tsfile/live/1022_1.m3u8
CCTV15音乐,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV15音乐,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV15音乐,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV16奥林匹克,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8?$8M1080
CCTV16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV16奥林匹克,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV17农业农村,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17农业农村,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17农业农村,http://111.59.63.32:9901/tsfile/live/1023_1.m3u8
CCTV17农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8?
CCTV17农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226727/1.m3u8
CGTN-英语新闻,http://live.cgtn.com/1000/prog_index.m3u8
CGTN-英语新闻,http://live.cgtn.com/500/prog_index.m3u8
CGTN-俄罗斯语,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-西班牙语,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN-西班牙语,http://8.210.232.168/php/migu.php?id=cgtne
CGTN-西班牙语,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN-阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN-阿语,http://8.210.232.168/php/migu.php?id=cgtna
CGTN-法语,http://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN-纪实,https://livedoc.cgtn.com/500d/prog_index.m3u8
CCTV兵器科技,http://39.135.253.59/PLTV/88888888/224/3221230162/index.m3u8
CCTV兵器科技,http://39.135.253.31/PLTV/88888888/224/3221230162/index.m3u8
CCTV兵器科技,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000307
CCTV兵器科技,http://39.135.253.32/PLTV/88888888/224/3221230162/index.m3u8
CCTV兵器科技,http://39.135.253.60/PLTV/88888888/224/3221230162/index.m3u8
CCTV兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225676/1/1.m3u8?fmt=ts2hls
CCTV兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
CCTV兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225676/1/index.m3u8?fmt=ts2hls
CCTV兵器科技,http://[2409:8087:6a01:1020::a]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://39.135.253.46/PLTV/88888888/224/3221230080/index.m3u8
CCTV第一剧场,http://39.135.253.45/PLTV/88888888/224/3221230080/index.m3u8
CCTV第一剧场,http://39.135.253.70/PLTV/88888888/224/3221230080/index.m3u8
CCTV第一剧场,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231540/index.m3u8
CCTV第一剧场,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000305
CCTV第一剧场,http://39.135.253.69/PLTV/88888888/224/3221230080/index.m3u8
CCTV第一剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225702/1/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://39.135.253.8/PLTV/88888888/224/3221230080/index.m3u8
CCTV第一剧场,http://39.135.253.7/PLTV/88888888/224/3221230080/index.m3u8
CCTV电视指南,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226120/1/index.m3u8?fmt=ts2hls
CCTV电视指南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225673/1/1.m3u8?fmt=ts2hls
CCTV电视指南,http://117.148.179.147/PLTV/88888888/224/3221231571/index.m3u8
CCTV电视指南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225673/1/index.m3u8?fmt=ts2hls
CCTV电视指南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226120/1/index.m3u8?fmt=ts2hls
CCTV发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226235/1.m3u8
CCTV风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8
CCTV风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8?
CCTV风云剧场,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231604/index.m3u8
CCTV风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226083/1/index.m3u8?fmt=ts2hls
CCTV风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
CCTV风云足球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/1/index.m3u8?fmt=ts2hls
CCTV风云足球,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000310
CCTV高尔夫•网球,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000312
CCTV高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://39.135.253.59/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://39.135.253.70/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://39.135.253.27/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://39.135.253.60/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://39.135.253.28/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://39.135.253.69/PLTV/88888888/224/3221230085/index.m3u8
CCTV高尔夫网球,http://183.207.248.172/ott.js.chinamobile.com/PLTV/3/224/3221228138/index.m3u8
CCTV高尔夫网球,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231544/index.m3u8
CCTV怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
